Epoch 701: Loss 0.34, Reward 2.0, Avgloss 0.15, Avgreward 0.48, Epsilon 0.62, TotalStep 25617
Epoch 702: Loss 0.11, Reward 0.0, Avgloss 0.15, Avgreward 0.48, Epsilon 0.62, TotalStep 25640
Epoch 703: Loss 0.32, Reward 2.0, Avgloss 0.15, Avgreward 0.50, Epsilon 0.62, TotalStep 25738
Epoch 704: Loss 0.27, Reward 1.0, Avgloss 0.16, Avgreward 0.51, Epsilon 0.62, TotalStep 25809
Epoch 705: Loss 0.09, Reward 0.0, Avgloss 0.16, Avgreward 0.51, Epsilon 0.62, TotalStep 25832
Epoch 706: Loss 0.17, Reward 1.0, Avgloss 0.16, Avgreward 0.50, Epsilon 0.62, TotalStep 25885
Epoch 707: Loss 0.27, Reward 1.0, Avgloss 0.16, Avgreward 0.50, Epsilon 0.62, TotalStep 25957
Epoch 708: Loss 0.07, Reward 0.0, Avgloss 0.16, Avgreward 0.50, Epsilon 0.62, TotalStep 25980
Epoch 709: Loss 0.11, Reward 0.0, Avgloss 0.16, Avgreward 0.50, Epsilon 0.61, TotalStep 26003
Epoch 710: Loss 0.24, Reward 0.0, Avgloss 0.16, Avgreward 0.49, Epsilon 0.61, TotalStep 26026
Epoch 711: Loss 0.59, Reward 2.0, Avgloss 0.16, Avgreward 0.49, Epsilon 0.61, TotalStep 26124
Epoch 712: Loss 0.24, Reward 1.0, Avgloss 0.16, Avgreward 0.50, Epsilon 0.61, TotalStep 26175
Epoch 713: Loss 0.10, Reward 0.0, Avgloss 0.16, Avgreward 0.48, Epsilon 0.61, TotalStep 26198
Epoch 714: Loss 0.10, Reward 0.0, Avgloss 0.16, Avgreward 0.48, Epsilon 0.61, TotalStep 26219
Epoch 715: Loss 0.10, Reward 0.0, Avgloss 0.16, Avgreward 0.46, Epsilon 0.61, TotalStep 26242
Epoch 716: Loss 0.09, Reward 0.0, Avgloss 0.16, Avgreward 0.46, Epsilon 0.61, TotalStep 26265
Epoch 717: Loss 0.11, Reward 0.0, Avgloss 0.16, Avgreward 0.46, Epsilon 0.61, TotalStep 26288
Epoch 718: Loss 0.31, Reward 1.0, Avgloss 0.16, Avgreward 0.47, Epsilon 0.61, TotalStep 26358
Epoch 719: Loss 0.12, Reward 0.0, Avgloss 0.16, Avgreward 0.46, Epsilon 0.61, TotalStep 26381
Epoch 720: Loss 0.20, Reward 1.0, Avgloss 0.16, Avgreward 0.47, Epsilon 0.61, TotalStep 26430
Epoch 721: Loss 0.08, Reward 0.0, Avgloss 0.16, Avgreward 0.47, Epsilon 0.61, TotalStep 26453
Epoch 722: Loss 0.10, Reward 0.0, Avgloss 0.16, Avgreward 0.47, Epsilon 0.61, TotalStep 26476
Epoch 723: Loss 0.27, Reward 1.0, Avgloss 0.16, Avgreward 0.46, Epsilon 0.61, TotalStep 26545
Epoch 724: Loss 0.27, Reward 1.0, Avgloss 0.17, Avgreward 0.47, Epsilon 0.61, TotalStep 26617
Epoch 725: Loss 0.25, Reward 1.0, Avgloss 0.16, Avgreward 0.45, Epsilon 0.61, TotalStep 26688
Epoch 726: Loss 0.07, Reward 0.0, Avgloss 0.16, Avgreward 0.45, Epsilon 0.61, TotalStep 26711
Epoch 727: Loss 0.18, Reward 1.0, Avgloss 0.16, Avgreward 0.45, Epsilon 0.61, TotalStep 26762
Epoch 728: Loss 0.08, Reward 0.0, Avgloss 0.16, Avgreward 0.45, Epsilon 0.61, TotalStep 26785
Epoch 729: Loss 0.60, Reward 4.0, Avgloss 0.17, Avgreward 0.49, Epsilon 0.60, TotalStep 26941
Epoch 730: Loss 0.32, Reward 1.0, Avgloss 0.17, Avgreward 0.50, Epsilon 0.60, TotalStep 27009
Epoch 731: Loss 0.16, Reward 0.0, Avgloss 0.17, Avgreward 0.50, Epsilon 0.60, TotalStep 27032
Epoch 732: Loss 0.36, Reward 1.0, Avgloss 0.17, Avgreward 0.50, Epsilon 0.60, TotalStep 27086
Epoch 733: Loss 0.29, Reward 1.0, Avgloss 0.17, Avgreward 0.51, Epsilon 0.60, TotalStep 27137
Epoch 734: Loss 0.22, Reward 1.0, Avgloss 0.17, Avgreward 0.50, Epsilon 0.60, TotalStep 27190
Epoch 735: Loss 0.10, Reward 0.0, Avgloss 0.17, Avgreward 0.49, Epsilon 0.60, TotalStep 27211
Epoch 736: Loss 0.25, Reward 1.0, Avgloss 0.17, Avgreward 0.48, Epsilon 0.60, TotalStep 27263
Epoch 737: Loss 0.22, Reward 1.0, Avgloss 0.17, Avgreward 0.49, Epsilon 0.60, TotalStep 27317
Epoch 738: Loss 0.31, Reward 1.0, Avgloss 0.18, Avgreward 0.50, Epsilon 0.60, TotalStep 27389
Epoch 739: Loss 0.21, Reward 1.0, Avgloss 0.18, Avgreward 0.51, Epsilon 0.60, TotalStep 27441
Epoch 740: Loss 0.44, Reward 2.0, Avgloss 0.18, Avgreward 0.52, Epsilon 0.60, TotalStep 27559
Epoch 741: Loss 0.12, Reward 0.0, Avgloss 0.18, Avgreward 0.52, Epsilon 0.60, TotalStep 27580
Epoch 742: Loss 0.08, Reward 0.0, Avgloss 0.18, Avgreward 0.52, Epsilon 0.60, TotalStep 27603
Epoch 743: Loss 0.07, Reward 0.0, Avgloss 0.18, Avgreward 0.51, Epsilon 0.60, TotalStep 27626
Epoch 744: Loss 0.09, Reward 0.0, Avgloss 0.18, Avgreward 0.51, Epsilon 0.60, TotalStep 27649
Epoch 745: Loss 0.23, Reward 1.0, Avgloss 0.18, Avgreward 0.52, Epsilon 0.60, TotalStep 27700
Epoch 746: Loss 0.09, Reward 0.0, Avgloss 0.18, Avgreward 0.52, Epsilon 0.60, TotalStep 27721
Epoch 747: Loss 0.21, Reward 1.0, Avgloss 0.18, Avgreward 0.53, Epsilon 0.60, TotalStep 27774
Epoch 748: Loss 0.18, Reward 1.0, Avgloss 0.18, Avgreward 0.54, Epsilon 0.59, TotalStep 27825
Epoch 749: Loss 0.22, Reward 1.0, Avgloss 0.18, Avgreward 0.55, Epsilon 0.59, TotalStep 27897
Epoch 750: Loss 0.07, Reward 0.0, Avgloss 0.18, Avgreward 0.55, Epsilon 0.59, TotalStep 27920
Epoch 751: Loss 0.12, Reward 0.0, Avgloss 0.18, Avgreward 0.54, Epsilon 0.59, TotalStep 27943
Epoch 752: Loss 0.26, Reward 1.0, Avgloss 0.18, Avgreward 0.55, Epsilon 0.59, TotalStep 27996
Epoch 753: Loss 0.42, Reward 1.0, Avgloss 0.19, Avgreward 0.56, Epsilon 0.59, TotalStep 28047
Epoch 754: Loss 0.63, Reward 2.0, Avgloss 0.19, Avgreward 0.58, Epsilon 0.59, TotalStep 28168
Epoch 755: Loss 0.37, Reward 2.0, Avgloss 0.20, Avgreward 0.60, Epsilon 0.59, TotalStep 28250
Epoch 756: Loss 0.39, Reward 1.0, Avgloss 0.20, Avgreward 0.61, Epsilon 0.59, TotalStep 28318
Epoch 757: Loss 0.56, Reward 2.0, Avgloss 0.20, Avgreward 0.63, Epsilon 0.59, TotalStep 28442
Epoch 758: Loss 0.08, Reward 0.0, Avgloss 0.20, Avgreward 0.61, Epsilon 0.59, TotalStep 28465
Epoch 759: Loss 0.27, Reward 1.0, Avgloss 0.20, Avgreward 0.62, Epsilon 0.59, TotalStep 28534
Epoch 760: Loss 0.12, Reward 0.0, Avgloss 0.20, Avgreward 0.62, Epsilon 0.59, TotalStep 28557
Epoch 761: Loss 0.32, Reward 1.0, Avgloss 0.21, Avgreward 0.63, Epsilon 0.59, TotalStep 28629
Epoch 762: Loss 0.26, Reward 1.0, Avgloss 0.21, Avgreward 0.63, Epsilon 0.59, TotalStep 28700
Epoch 763: Loss 0.19, Reward 1.0, Avgloss 0.21, Avgreward 0.63, Epsilon 0.58, TotalStep 28751
Epoch 764: Loss 0.09, Reward 0.0, Avgloss 0.21, Avgreward 0.63, Epsilon 0.58, TotalStep 28774
Epoch 765: Loss 0.40, Reward 2.0, Avgloss 0.21, Avgreward 0.65, Epsilon 0.58, TotalStep 28872
Epoch 766: Loss 0.09, Reward 0.0, Avgloss 0.21, Avgreward 0.65, Epsilon 0.58, TotalStep 28895
Epoch 767: Loss 0.33, Reward 1.0, Avgloss 0.21, Avgreward 0.65, Epsilon 0.58, TotalStep 28962
Epoch 768: Loss 0.08, Reward 0.0, Avgloss 0.21, Avgreward 0.65, Epsilon 0.58, TotalStep 28985
Epoch 769: Loss 0.66, Reward 2.0, Avgloss 0.21, Avgreward 0.67, Epsilon 0.58, TotalStep 29087
Epoch 770: Loss 0.33, Reward 1.0, Avgloss 0.22, Avgreward 0.68, Epsilon 0.58, TotalStep 29140
Epoch 771: Loss 0.28, Reward 1.0, Avgloss 0.22, Avgreward 0.69, Epsilon 0.58, TotalStep 29194
Epoch 772: Loss 0.12, Reward 0.0, Avgloss 0.22, Avgreward 0.69, Epsilon 0.58, TotalStep 29217
Epoch 773: Loss 0.58, Reward 3.0, Avgloss 0.22, Avgreward 0.72, Epsilon 0.58, TotalStep 29332
Epoch 774: Loss 0.20, Reward 1.0, Avgloss 0.22, Avgreward 0.73, Epsilon 0.58, TotalStep 29383
Epoch 775: Loss 0.09, Reward 0.0, Avgloss 0.22, Avgreward 0.72, Epsilon 0.58, TotalStep 29406
Epoch 776: Loss 0.35, Reward 1.0, Avgloss 0.22, Avgreward 0.73, Epsilon 0.58, TotalStep 29475
Epoch 777: Loss 0.29, Reward 1.0, Avgloss 0.22, Avgreward 0.72, Epsilon 0.58, TotalStep 29528
Epoch 778: Loss 0.08, Reward 0.0, Avgloss 0.22, Avgreward 0.71, Epsilon 0.58, TotalStep 29551
Epoch 779: Loss 0.22, Reward 1.0, Avgloss 0.22, Avgreward 0.71, Epsilon 0.58, TotalStep 29602
Epoch 780: Loss 0.14, Reward 0.0, Avgloss 0.22, Avgreward 0.70, Epsilon 0.58, TotalStep 29623
Epoch 781: Loss 0.11, Reward 0.0, Avgloss 0.22, Avgreward 0.69, Epsilon 0.58, TotalStep 29646
Epoch 782: Loss 0.11, Reward 0.0, Avgloss 0.22, Avgreward 0.68, Epsilon 0.57, TotalStep 29669
Epoch 783: Loss 0.47, Reward 2.0, Avgloss 0.22, Avgreward 0.70, Epsilon 0.57, TotalStep 29771
Epoch 784: Loss 0.08, Reward 0.0, Avgloss 0.22, Avgreward 0.70, Epsilon 0.57, TotalStep 29794
Epoch 785: Loss 0.44, Reward 2.0, Avgloss 0.22, Avgreward 0.72, Epsilon 0.57, TotalStep 29913
Epoch 786: Loss 0.11, Reward 0.0, Avgloss 0.22, Avgreward 0.72, Epsilon 0.57, TotalStep 29936
Epoch 787: Loss 0.57, Reward 2.0, Avgloss 0.23, Avgreward 0.74, Epsilon 0.57, TotalStep 30035
Epoch 788: Loss 0.74, Reward 2.0, Avgloss 0.24, Avgreward 0.76, Epsilon 0.57, TotalStep 30156
Epoch 789: Loss 0.40, Reward 2.0, Avgloss 0.24, Avgreward 0.78, Epsilon 0.57, TotalStep 30238
Epoch 790: Loss 0.10, Reward 0.0, Avgloss 0.24, Avgreward 0.77, Epsilon 0.57, TotalStep 30261
Epoch 791: Loss 0.12, Reward 0.0, Avgloss 0.24, Avgreward 0.77, Epsilon 0.57, TotalStep 30284
Epoch 792: Loss 0.08, Reward 0.0, Avgloss 0.23, Avgreward 0.76, Epsilon 0.57, TotalStep 30307
Epoch 793: Loss 0.25, Reward 1.0, Avgloss 0.23, Avgreward 0.76, Epsilon 0.57, TotalStep 30358
Epoch 794: Loss 0.37, Reward 1.0, Avgloss 0.24, Avgreward 0.77, Epsilon 0.57, TotalStep 30429
Epoch 795: Loss 0.35, Reward 1.0, Avgloss 0.23, Avgreward 0.75, Epsilon 0.57, TotalStep 30498
Epoch 796: Loss 0.29, Reward 1.0, Avgloss 0.23, Avgreward 0.75, Epsilon 0.57, TotalStep 30566
Epoch 797: Loss 0.87, Reward 5.0, Avgloss 0.24, Avgreward 0.80, Epsilon 0.56, TotalStep 30746
Epoch 798: Loss 0.10, Reward 0.0, Avgloss 0.24, Avgreward 0.80, Epsilon 0.56, TotalStep 30769
Epoch 799: Loss 0.22, Reward 1.0, Avgloss 0.24, Avgreward 0.81, Epsilon 0.56, TotalStep 30820
Epoch 800: Loss 0.09, Reward 0.0, Avgloss 0.24, Avgreward 0.81, Epsilon 0.56, TotalStep 30843
Epoch 801: Loss 0.20, Reward 1.0, Avgloss 0.24, Avgreward 0.80, Epsilon 0.56, TotalStep 30896
Epoch 802: Loss 0.30, Reward 1.0, Avgloss 0.24, Avgreward 0.81, Epsilon 0.56, TotalStep 30950
Epoch 803: Loss 0.11, Reward 0.0, Avgloss 0.24, Avgreward 0.79, Epsilon 0.56, TotalStep 30973
Epoch 804: Loss 0.09, Reward 0.0, Avgloss 0.24, Avgreward 0.78, Epsilon 0.56, TotalStep 30996
Epoch 805: Loss 0.15, Reward 0.0, Avgloss 0.24, Avgreward 0.78, Epsilon 0.56, TotalStep 31019
Epoch 806: Loss 0.17, Reward 0.0, Avgloss 0.24, Avgreward 0.77, Epsilon 0.56, TotalStep 31042
Epoch 807: Loss 0.54, Reward 2.0, Avgloss 0.24, Avgreward 0.78, Epsilon 0.56, TotalStep 31128
Epoch 808: Loss 1.09, Reward 4.0, Avgloss 0.25, Avgreward 0.82, Epsilon 0.56, TotalStep 31313
Epoch 809: Loss 0.63, Reward 2.0, Avgloss 0.26, Avgreward 0.84, Epsilon 0.56, TotalStep 31437
Epoch 810: Loss 0.13, Reward 0.0, Avgloss 0.26, Avgreward 0.84, Epsilon 0.56, TotalStep 31460
Epoch 811: Loss 0.42, Reward 1.0, Avgloss 0.26, Avgreward 0.83, Epsilon 0.56, TotalStep 31535
Epoch 812: Loss 0.12, Reward 0.0, Avgloss 0.25, Avgreward 0.82, Epsilon 0.56, TotalStep 31558
Epoch 813: Loss 0.54, Reward 2.0, Avgloss 0.26, Avgreward 0.84, Epsilon 0.55, TotalStep 31658
Epoch 814: Loss 0.28, Reward 1.0, Avgloss 0.26, Avgreward 0.85, Epsilon 0.55, TotalStep 31709
Epoch 815: Loss 0.35, Reward 1.0, Avgloss 0.26, Avgreward 0.86, Epsilon 0.55, TotalStep 31781
Epoch 816: Loss 0.33, Reward 1.0, Avgloss 0.26, Avgreward 0.87, Epsilon 0.55, TotalStep 31850
Epoch 817: Loss 0.12, Reward 0.0, Avgloss 0.27, Avgreward 0.87, Epsilon 0.55, TotalStep 31871
Epoch 818: Loss 0.38, Reward 1.0, Avgloss 0.27, Avgreward 0.87, Epsilon 0.55, TotalStep 31942
Epoch 819: Loss 0.23, Reward 1.0, Avgloss 0.27, Avgreward 0.88, Epsilon 0.55, TotalStep 31993
Epoch 820: Loss 0.47, Reward 1.0, Avgloss 0.27, Avgreward 0.88, Epsilon 0.55, TotalStep 32046
Epoch 821: Loss 0.70, Reward 2.0, Avgloss 0.28, Avgreward 0.90, Epsilon 0.55, TotalStep 32145
Epoch 822: Loss 0.35, Reward 1.0, Avgloss 0.28, Avgreward 0.91, Epsilon 0.55, TotalStep 32199
Epoch 823: Loss 0.41, Reward 1.0, Avgloss 0.28, Avgreward 0.91, Epsilon 0.55, TotalStep 32271
Epoch 824: Loss 0.26, Reward 1.0, Avgloss 0.28, Avgreward 0.91, Epsilon 0.55, TotalStep 32322
Epoch 825: Loss 0.12, Reward 0.0, Avgloss 0.28, Avgreward 0.90, Epsilon 0.55, TotalStep 32345
Epoch 826: Loss 0.26, Reward 1.0, Avgloss 0.28, Avgreward 0.91, Epsilon 0.55, TotalStep 32396
Epoch 827: Loss 0.97, Reward 4.0, Avgloss 0.29, Avgreward 0.94, Epsilon 0.55, TotalStep 32586
Epoch 828: Loss 0.25, Reward 1.0, Avgloss 0.29, Avgreward 0.95, Epsilon 0.54, TotalStep 32637
Epoch 829: Loss 0.46, Reward 2.0, Avgloss 0.29, Avgreward 0.93, Epsilon 0.54, TotalStep 32738
Epoch 830: Loss 0.69, Reward 3.0, Avgloss 0.29, Avgreward 0.95, Epsilon 0.54, TotalStep 32890
Epoch 831: Loss 0.31, Reward 1.0, Avgloss 0.29, Avgreward 0.96, Epsilon 0.54, TotalStep 32962
Epoch 832: Loss 1.34, Reward 5.0, Avgloss 0.30, Avgreward 1.00, Epsilon 0.54, TotalStep 33161
Epoch 833: Loss 0.14, Reward 0.0, Avgloss 0.30, Avgreward 0.99, Epsilon 0.54, TotalStep 33184
Epoch 834: Loss 0.36, Reward 1.0, Avgloss 0.30, Avgreward 0.99, Epsilon 0.54, TotalStep 33253
Epoch 835: Loss 0.12, Reward 0.0, Avgloss 0.30, Avgreward 0.99, Epsilon 0.54, TotalStep 33276
Epoch 836: Loss 0.13, Reward 0.0, Avgloss 0.30, Avgreward 0.98, Epsilon 0.54, TotalStep 33299
Epoch 837: Loss 0.70, Reward 2.0, Avgloss 0.31, Avgreward 0.99, Epsilon 0.54, TotalStep 33422
Epoch 838: Loss 0.12, Reward 0.0, Avgloss 0.31, Avgreward 0.98, Epsilon 0.54, TotalStep 33445
Epoch 839: Loss 0.27, Reward 1.0, Avgloss 0.31, Avgreward 0.98, Epsilon 0.54, TotalStep 33494
Epoch 840: Loss 0.71, Reward 3.0, Avgloss 0.31, Avgreward 0.99, Epsilon 0.53, TotalStep 33642
Epoch 841: Loss 0.22, Reward 1.0, Avgloss 0.31, Avgreward 1.00, Epsilon 0.53, TotalStep 33693
Epoch 842: Loss 0.59, Reward 2.0, Avgloss 0.31, Avgreward 1.02, Epsilon 0.53, TotalStep 33811
Epoch 843: Loss 0.09, Reward 0.0, Avgloss 0.31, Avgreward 1.02, Epsilon 0.53, TotalStep 33834
Epoch 844: Loss 0.10, Reward 0.0, Avgloss 0.31, Avgreward 1.02, Epsilon 0.53, TotalStep 33855
Epoch 845: Loss 0.09, Reward 0.0, Avgloss 0.31, Avgreward 1.01, Epsilon 0.53, TotalStep 33878
Epoch 846: Loss 0.12, Reward 0.0, Avgloss 0.31, Avgreward 1.01, Epsilon 0.53, TotalStep 33901
Epoch 847: Loss 0.50, Reward 2.0, Avgloss 0.32, Avgreward 1.02, Epsilon 0.53, TotalStep 34004
Epoch 848: Loss 0.47, Reward 1.0, Avgloss 0.32, Avgreward 1.02, Epsilon 0.53, TotalStep 34057
Epoch 849: Loss 0.45, Reward 1.0, Avgloss 0.32, Avgreward 1.02, Epsilon 0.53, TotalStep 34127
Epoch 850: Loss 0.34, Reward 1.0, Avgloss 0.32, Avgreward 1.03, Epsilon 0.53, TotalStep 34180
Epoch 851: Loss 0.88, Reward 4.0, Avgloss 0.33, Avgreward 1.07, Epsilon 0.53, TotalStep 34341
Epoch 852: Loss 0.25, Reward 1.0, Avgloss 0.33, Avgreward 1.07, Epsilon 0.53, TotalStep 34394
Epoch 853: Loss 0.44, Reward 2.0, Avgloss 0.33, Avgreward 1.08, Epsilon 0.53, TotalStep 34478
Epoch 854: Loss 0.57, Reward 2.0, Avgloss 0.33, Avgreward 1.08, Epsilon 0.53, TotalStep 34578
Epoch 855: Loss 0.14, Reward 0.0, Avgloss 0.33, Avgreward 1.06, Epsilon 0.53, TotalStep 34601
Epoch 856: Loss 0.14, Reward 0.0, Avgloss 0.33, Avgreward 1.05, Epsilon 0.53, TotalStep 34624
Epoch 857: Loss 1.30, Reward 7.0, Avgloss 0.33, Avgreward 1.10, Epsilon 0.52, TotalStep 34886
Epoch 858: Loss 0.23, Reward 1.0, Avgloss 0.34, Avgreward 1.11, Epsilon 0.52, TotalStep 34937
Epoch 859: Loss 0.48, Reward 2.0, Avgloss 0.34, Avgreward 1.12, Epsilon 0.52, TotalStep 35021
Epoch 860: Loss 0.20, Reward 0.0, Avgloss 0.34, Avgreward 1.12, Epsilon 0.52, TotalStep 35044
Epoch 861: Loss 0.13, Reward 0.0, Avgloss 0.34, Avgreward 1.11, Epsilon 0.52, TotalStep 35067
Epoch 862: Loss 0.12, Reward 0.0, Avgloss 0.34, Avgreward 1.10, Epsilon 0.52, TotalStep 35088
Epoch 863: Loss 0.12, Reward 0.0, Avgloss 0.33, Avgreward 1.09, Epsilon 0.52, TotalStep 35111
Epoch 864: Loss 0.60, Reward 2.0, Avgloss 0.34, Avgreward 1.11, Epsilon 0.52, TotalStep 35212
Epoch 865: Loss 0.11, Reward 0.0, Avgloss 0.34, Avgreward 1.09, Epsilon 0.52, TotalStep 35235
Epoch 866: Loss 0.69, Reward 3.0, Avgloss 0.34, Avgreward 1.12, Epsilon 0.52, TotalStep 35382
Epoch 867: Loss 0.57, Reward 2.0, Avgloss 0.35, Avgreward 1.13, Epsilon 0.52, TotalStep 35488
Epoch 868: Loss 0.75, Reward 3.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.52, TotalStep 35655
Epoch 869: Loss 0.59, Reward 2.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 35775
Epoch 870: Loss 0.22, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 35825
Epoch 871: Loss 0.10, Reward 0.0, Avgloss 0.35, Avgreward 1.15, Epsilon 0.51, TotalStep 35846
Epoch 872: Loss 0.22, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 35898
Epoch 873: Loss 0.26, Reward 1.0, Avgloss 0.35, Avgreward 1.14, Epsilon 0.51, TotalStep 35949
Epoch 874: Loss 0.49, Reward 2.0, Avgloss 0.35, Avgreward 1.15, Epsilon 0.51, TotalStep 36030
Epoch 875: Loss 0.33, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 36083
Epoch 876: Loss 0.32, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 36137
Epoch 877: Loss 0.27, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 36192
Epoch 878: Loss 0.12, Reward 0.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 36215
Epoch 879: Loss 0.11, Reward 0.0, Avgloss 0.35, Avgreward 1.15, Epsilon 0.51, TotalStep 36238
Epoch 880: Loss 0.30, Reward 1.0, Avgloss 0.35, Avgreward 1.16, Epsilon 0.51, TotalStep 36307
Epoch 881: Loss 0.60, Reward 2.0, Avgloss 0.36, Avgreward 1.18, Epsilon 0.51, TotalStep 36425
Epoch 882: Loss 0.65, Reward 2.0, Avgloss 0.36, Avgreward 1.20, Epsilon 0.51, TotalStep 36544
Epoch 883: Loss 0.14, Reward 0.0, Avgloss 0.36, Avgreward 1.18, Epsilon 0.51, TotalStep 36567
Epoch 884: Loss 0.13, Reward 0.0, Avgloss 0.36, Avgreward 1.18, Epsilon 0.51, TotalStep 36590
Epoch 885: Loss 0.26, Reward 1.0, Avgloss 0.36, Avgreward 1.17, Epsilon 0.51, TotalStep 36641
Epoch 886: Loss 0.62, Reward 3.0, Avgloss 0.36, Avgreward 1.20, Epsilon 0.51, TotalStep 36769
Epoch 887: Loss 0.10, Reward 0.0, Avgloss 0.36, Avgreward 1.18, Epsilon 0.51, TotalStep 36792
Epoch 888: Loss 0.77, Reward 5.0, Avgloss 0.36, Avgreward 1.21, Epsilon 0.50, TotalStep 36982
Epoch 889: Loss 0.49, Reward 1.0, Avgloss 0.36, Avgreward 1.20, Epsilon 0.50, TotalStep 37053
Epoch 890: Loss 0.66, Reward 3.0, Avgloss 0.36, Avgreward 1.23, Epsilon 0.50, TotalStep 37207
Epoch 891: Loss 0.36, Reward 1.0, Avgloss 0.37, Avgreward 1.24, Epsilon 0.50, TotalStep 37282
Epoch 892: Loss 0.10, Reward 0.0, Avgloss 0.37, Avgreward 1.24, Epsilon 0.50, TotalStep 37303
Epoch 893: Loss 0.55, Reward 2.0, Avgloss 0.37, Avgreward 1.25, Epsilon 0.50, TotalStep 37422
Epoch 894: Loss 0.48, Reward 2.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.50, TotalStep 37522
Epoch 895: Loss 0.11, Reward 0.0, Avgloss 0.37, Avgreward 1.25, Epsilon 0.50, TotalStep 37545
Epoch 896: Loss 0.32, Reward 1.0, Avgloss 0.37, Avgreward 1.25, Epsilon 0.50, TotalStep 37619
Epoch 897: Loss 0.36, Reward 2.0, Avgloss 0.36, Avgreward 1.22, Epsilon 0.50, TotalStep 37719
Epoch 898: Loss 0.08, Reward 0.0, Avgloss 0.36, Avgreward 1.22, Epsilon 0.50, TotalStep 37742
Epoch 899: Loss 0.51, Reward 3.0, Avgloss 0.37, Avgreward 1.24, Epsilon 0.50, TotalStep 37855
Epoch 900: Loss 0.44, Reward 2.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 37972
Epoch 901: Loss 0.33, Reward 1.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 38024
Epoch 902: Loss 0.23, Reward 1.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 38075
Epoch 903: Loss 0.11, Reward 0.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 38098
Epoch 904: Loss 0.11, Reward 0.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 38121
Epoch 905: Loss 0.45, Reward 2.0, Avgloss 0.37, Avgreward 1.28, Epsilon 0.49, TotalStep 38223
Epoch 906: Loss 0.07, Reward 0.0, Avgloss 0.37, Avgreward 1.28, Epsilon 0.49, TotalStep 38246
Epoch 907: Loss 0.10, Reward 0.0, Avgloss 0.37, Avgreward 1.26, Epsilon 0.49, TotalStep 38269
Epoch 908: Loss 0.08, Reward 0.0, Avgloss 0.36, Avgreward 1.22, Epsilon 0.49, TotalStep 38292
Epoch 909: Loss 0.19, Reward 1.0, Avgloss 0.35, Avgreward 1.21, Epsilon 0.49, TotalStep 38341
Epoch 910: Loss 0.29, Reward 1.0, Avgloss 0.36, Avgreward 1.22, Epsilon 0.49, TotalStep 38413
Epoch 911: Loss 0.22, Reward 1.0, Avgloss 0.35, Avgreward 1.22, Epsilon 0.49, TotalStep 38466
Epoch 912: Loss 0.39, Reward 2.0, Avgloss 0.36, Avgreward 1.24, Epsilon 0.49, TotalStep 38567
Epoch 913: Loss 0.67, Reward 3.0, Avgloss 0.36, Avgreward 1.25, Epsilon 0.49, TotalStep 38738
Epoch 914: Loss 0.07, Reward 0.0, Avgloss 0.36, Avgreward 1.24, Epsilon 0.49, TotalStep 38759
Epoch 915: Loss 0.31, Reward 1.0, Avgloss 0.36, Avgreward 1.24, Epsilon 0.49, TotalStep 38834
Epoch 916: Loss 0.30, Reward 2.0, Avgloss 0.36, Avgreward 1.25, Epsilon 0.49, TotalStep 38916
Epoch 917: Loss 0.44, Reward 2.0, Avgloss 0.36, Avgreward 1.27, Epsilon 0.49, TotalStep 39023
Epoch 918: Loss 0.25, Reward 1.0, Avgloss 0.36, Avgreward 1.27, Epsilon 0.48, TotalStep 39074
Epoch 919: Loss 0.26, Reward 1.0, Avgloss 0.36, Avgreward 1.27, Epsilon 0.48, TotalStep 39127
Epoch 920: Loss 0.18, Reward 1.0, Avgloss 0.35, Avgreward 1.27, Epsilon 0.48, TotalStep 39179
Epoch 921: Loss 0.19, Reward 1.0, Avgloss 0.35, Avgreward 1.26, Epsilon 0.48, TotalStep 39233
Epoch 922: Loss 0.87, Reward 6.0, Avgloss 0.35, Avgreward 1.31, Epsilon 0.48, TotalStep 39454
Epoch 923: Loss 0.09, Reward 0.0, Avgloss 0.35, Avgreward 1.30, Epsilon 0.48, TotalStep 39477
Epoch 924: Loss 0.65, Reward 4.0, Avgloss 0.36, Avgreward 1.33, Epsilon 0.48, TotalStep 39643
Epoch 925: Loss 0.31, Reward 2.0, Avgloss 0.36, Avgreward 1.35, Epsilon 0.48, TotalStep 39727
